,fromNode,toNode,weight,direction,fromAltName,toAltName
7960,ENSG00000182308.6,ENSG00000226180.3,0.042213876,undirected,DCAF4L1,AC010536
7961,ENSG00000182308.6,ENSG00000226328.6,0.040718869,undirected,DCAF4L1,NUP50-AS1
7962,ENSG00000182308.6,ENSG00000226721.2,0.092314764,undirected,DCAF4L1,EEF1DP2
7963,ENSG00000182308.6,ENSG00000227740.1,0.157261783,undirected,DCAF4L1,AL513329
7964,ENSG00000182308.6,ENSG00000228643.1,0.098999738,undirected,DCAF4L1,AC079779
7965,ENSG00000182308.6,ENSG00000230092.7,0.10129484,undirected,DCAF4L1,AL669831
7966,ENSG00000182308.6,ENSG00000230519.2,0.216332186,undirected,DCAF4L1,HMGB1P49
7967,ENSG00000182308.6,ENSG00000230532.1,0.092480125,undirected,DCAF4L1,AC091133
7968,ENSG00000182308.6,ENSG00000231194.1,0.144009983,undirected,DCAF4L1,FARP1-AS1
7969,ENSG00000182308.6,ENSG00000231595.1,0.073514661,undirected,DCAF4L1,AC005224
7970,ENSG00000182308.6,ENSG00000232656.7,0.227820834,undirected,DCAF4L1,IDI2-AS1
7971,ENSG00000182308.6,ENSG00000233266.1,0.037751181,undirected,DCAF4L1,HMGB1P31
7972,ENSG00000182308.6,ENSG00000233558.1,0.117864108,undirected,DCAF4L1,AL050331
7973,ENSG00000182308.6,ENSG00000234917.2,0.156767743,undirected,DCAF4L1,AC098484
7974,ENSG00000182308.6,ENSG00000236255.1,0.099114706,undirected,DCAF4L1,AC009404
7975,ENSG00000182308.6,ENSG00000236778.7,0.13115211,undirected,DCAF4L1,INTS6-AS1
7976,ENSG00000182308.6,ENSG00000240291.1,0.031625725,undirected,DCAF4L1,AL450384
7977,ENSG00000182308.6,ENSG00000241352.3,0.144690383,undirected,DCAF4L1,AC007688
7978,ENSG00000182308.6,ENSG00000241959.3,0.065185994,undirected,DCAF4L1,RN7SL76P
7979,ENSG00000182308.6,ENSG00000246922.8,0.202409792,undirected,DCAF4L1,UBAP1L
7980,ENSG00000182308.6,ENSG00000247982.6,0.121188215,undirected,DCAF4L1,LINC00926
7981,ENSG00000182308.6,ENSG00000248559.1,0.187652054,undirected,DCAF4L1,AC109454
7982,ENSG00000182308.6,ENSG00000251323.2,0.106190832,undirected,DCAF4L1,AP003086
7983,ENSG00000182308.6,ENSG00000251595.7,0.12835702,undirected,DCAF4L1,ABCA11P
7984,ENSG00000182308.6,ENSG00000251615.3,0.093146672,undirected,DCAF4L1,AC104825
7985,ENSG00000182308.6,ENSG00000253598.1,0.198410219,undirected,DCAF4L1,SLC10A5
7986,ENSG00000182308.6,ENSG00000256304.1,0.167682026,undirected,DCAF4L1,CCDC150P1
7987,ENSG00000182308.6,ENSG00000257225.1,0.158910494,undirected,DCAF4L1,AC079601
7988,ENSG00000182308.6,ENSG00000257511.1,0.072711372,undirected,DCAF4L1,AC084824
7989,ENSG00000182308.6,ENSG00000257557.2,0.04192503,undirected,DCAF4L1,PPP1R12A-AS1
7990,ENSG00000182308.6,ENSG00000257604.1,0.049601837,undirected,DCAF4L1,AC027288
7991,ENSG00000182308.6,ENSG00000257894.2,0.143213627,undirected,DCAF4L1,AC027288
7992,ENSG00000182308.6,ENSG00000258472.8,0.138978598,undirected,DCAF4L1,AC005726
7993,ENSG00000182308.6,ENSG00000258634.3,0.113311916,undirected,DCAF4L1,AL160006
7994,ENSG00000182308.6,ENSG00000258944.1,0.136829543,undirected,DCAF4L1,AC004846
7995,ENSG00000182308.6,ENSG00000259994.1,0.151891901,undirected,DCAF4L1,AL353796
7996,ENSG00000182308.6,ENSG00000260193.1,0.137813186,undirected,DCAF4L1,AL138781
7997,ENSG00000182308.6,ENSG00000260804.3,0.218705903,undirected,DCAF4L1,LINC01963
7998,ENSG00000182308.6,ENSG00000260966.1,0.178385878,undirected,DCAF4L1,AP001486
7999,ENSG00000182308.6,ENSG00000261087.1,0.115277314,undirected,DCAF4L1,AP003469
8000,ENSG00000182308.6,ENSG00000261096.1,0.079397417,undirected,DCAF4L1,AC073476
8001,ENSG00000182308.6,ENSG00000261359.2,0.192405732,undirected,DCAF4L1,PYCARD-AS1
8002,ENSG00000182308.6,ENSG00000261542.1,0.120591846,undirected,DCAF4L1,AC011978
8003,ENSG00000182308.6,ENSG00000261556.9,0.159549342,undirected,DCAF4L1,SMG1P7
8004,ENSG00000182308.6,ENSG00000261845.2,0.118195288,undirected,DCAF4L1,AC124283
8005,ENSG00000182308.6,ENSG00000262712.1,0.041917384,undirected,DCAF4L1,AC012676
8006,ENSG00000182308.6,ENSG00000263235.1,0.105990104,undirected,DCAF4L1,AC006111
8007,ENSG00000182308.6,ENSG00000263874.2,0.110634816,undirected,DCAF4L1,LINC00672
8008,ENSG00000182308.6,ENSG00000264247.1,0.040793704,undirected,DCAF4L1,LINC00909
8009,ENSG00000182308.6,ENSG00000264608.1,0.061143603,undirected,DCAF4L1,AC005726
8010,ENSG00000182308.6,ENSG00000266338.6,0.052923438,undirected,DCAF4L1,NBPF15
8011,ENSG00000182308.6,ENSG00000267283.1,0.104028092,undirected,DCAF4L1,AC005306
8012,ENSG00000182308.6,ENSG00000267858.5,0.058061293,undirected,DCAF4L1,MZF1-AS1
8013,ENSG00000182308.6,ENSG00000267892.1,0.054417313,undirected,DCAF4L1,AC022144
8014,ENSG00000182308.6,ENSG00000268744.1,0.086082684,undirected,DCAF4L1,AC008758
8015,ENSG00000182308.6,ENSG00000268798.1,0.076917835,undirected,DCAF4L1,AC027307
8016,ENSG00000182308.6,ENSG00000269318.1,0.093370973,undirected,DCAF4L1,AC007292
8017,ENSG00000182308.6,ENSG00000269896.2,0.056116805,undirected,DCAF4L1,AL513477
8018,ENSG00000182308.6,ENSG00000270231.3,0.062845562,undirected,DCAF4L1,NBPF8
8019,ENSG00000182308.6,ENSG00000270813.2,0.052948258,undirected,DCAF4L1,NANOGNBP3
8020,ENSG00000182308.6,ENSG00000271344.1,0.095125547,undirected,DCAF4L1,AC018638
8021,ENSG00000182308.6,ENSG00000272084.1,0.054840458,undirected,DCAF4L1,AL137127
8022,ENSG00000182308.6,ENSG00000272345.1,0.04862142,undirected,DCAF4L1,AL031775
8023,ENSG00000182308.6,ENSG00000272455.1,0.050774336,undirected,DCAF4L1,AL391244
8024,ENSG00000182308.6,ENSG00000272512.1,0.093127938,undirected,DCAF4L1,AL645608
8025,ENSG00000182308.6,ENSG00000272754.1,0.030011504,undirected,DCAF4L1,AL133245
8026,ENSG00000182308.6,ENSG00000273038.2,0.214075782,undirected,DCAF4L1,AL365203
8027,ENSG00000182308.6,ENSG00000273058.2,0.086861215,undirected,DCAF4L1,AL359921
8028,ENSG00000182308.6,ENSG00000273156.1,0.092804058,undirected,DCAF4L1,AC124016
8029,ENSG00000182308.6,ENSG00000273416.1,0.110799022,undirected,DCAF4L1,AL732292
8030,ENSG00000182308.6,ENSG00000273437.1,0.146349315,undirected,DCAF4L1,AC108673
8031,ENSG00000182308.6,ENSG00000273466.1,0.141924774,undirected,DCAF4L1,AC012510
8032,ENSG00000182308.6,ENSG00000273485.1,0.156252101,undirected,DCAF4L1,AL139339
8033,ENSG00000182308.6,ENSG00000273486.1,0.027997273,undirected,DCAF4L1,AC096992
8034,ENSG00000182308.6,ENSG00000273893.1,0.116763988,undirected,DCAF4L1,AL133520
8035,ENSG00000182308.6,ENSG00000275645.1,0.082310581,undirected,DCAF4L1,AC068338
8036,ENSG00000182308.6,ENSG00000277246.1,0.092267069,undirected,DCAF4L1,AL157762
8037,ENSG00000182308.6,ENSG00000277504.1,0.221703133,undirected,DCAF4L1,AC010536
8038,ENSG00000182308.6,ENSG00000277959.1,0.054858172,undirected,DCAF4L1,AL162274
8039,ENSG00000182308.6,ENSG00000278000.1,0.124463106,undirected,DCAF4L1,AC139100
8040,ENSG00000182308.6,ENSG00000279145.1,0.150014245,undirected,DCAF4L1,AC011912
8041,ENSG00000182308.6,ENSG00000279203.1,0.058406886,undirected,DCAF4L1,AC005785
8042,ENSG00000182308.6,ENSG00000279207.1,0.100885506,undirected,DCAF4L1,AC015813
8043,ENSG00000182308.6,ENSG00000279443.1,0.131968496,undirected,DCAF4L1,AL513497
8044,ENSG00000182308.6,ENSG00000279608.1,0.125524761,undirected,DCAF4L1,AL353795
8045,ENSG00000182308.6,ENSG00000279696.1,0.138099948,undirected,DCAF4L1,AP001273
8046,ENSG00000182308.6,ENSG00000279796.1,0.159820239,undirected,DCAF4L1,AL133384
8047,ENSG00000182308.6,ENSG00000279838.1,0.052842405,undirected,DCAF4L1,AL356273
8048,ENSG00000182308.6,ENSG00000279951.1,0.153080807,undirected,DCAF4L1,AL138688
8049,ENSG00000182308.6,ENSG00000280010.1,0.148095837,undirected,DCAF4L1,AP001350
8050,ENSG00000182308.6,ENSG00000280047.1,0.158865284,undirected,DCAF4L1,AC091825
8051,ENSG00000182308.6,ENSG00000280143.1,0.06464506,undirected,DCAF4L1,AP000892
8052,ENSG00000182308.6,ENSG00000280184.2,0.179300561,undirected,DCAF4L1,AL023806
8053,ENSG00000182308.6,ENSG00000280213.1,0.129141702,undirected,DCAF4L1,UCKL1-AS1
8054,ENSG00000182308.6,ENSG00000281026.1,0.046733777,undirected,DCAF4L1,N4BP2L2-IT2
8055,ENSG00000182308.6,ENSG00000283031.1,0.089926135,undirected,DCAF4L1,AC009242
8056,ENSG00000182308.6,ENSG00000283041.1,0.038892495,undirected,DCAF4L1,AC008038
8057,ENSG00000182308.6,ENSG00000284716.1,0.170384769,undirected,DCAF4L1,AL034417
8058,ENSG00000182308.6,ENSG00000284747.1,0.066709241,undirected,DCAF4L1,AL034417
8059,ENSG00000182308.6,ENSG00000285106.1,0.150441846,undirected,DCAF4L1,AC016831
8060,ENSG00000185158.12,ENSG00000186567.12,0.045906269,undirected,LRRC37B,CEACAM19
8061,ENSG00000185158.12,ENSG00000188177.13,0.02987396,undirected,LRRC37B,ZC3H6
8062,ENSG00000185158.12,ENSG00000188283.11,0.032504475,undirected,LRRC37B,ZNF383
8063,ENSG00000185158.12,ENSG00000188573.7,0.050033122,undirected,LRRC37B,FBLL1
8064,ENSG00000185158.12,ENSG00000188818.12,0.020830803,undirected,LRRC37B,ZDHHC11
8065,ENSG00000185158.12,ENSG00000196503.4,0.033751614,undirected,LRRC37B,ARL9
8066,ENSG00000185158.12,ENSG00000197140.14,0.031682404,undirected,LRRC37B,ADAM32
8067,ENSG00000185158.12,ENSG00000198590.11,0.023147591,undirected,LRRC37B,C3orf35
8068,ENSG00000185158.12,ENSG00000199200.2,0.032185309,undirected,LRRC37B,RF00019
8069,ENSG00000185158.12,ENSG00000200887.1,0.038833432,undirected,LRRC37B,RNU6-598P
8070,ENSG00000185158.12,ENSG00000204947.8,0.05295459,undirected,LRRC37B,ZNF425
8071,ENSG00000185158.12,ENSG00000205085.11,0.083012277,undirected,LRRC37B,FAM71F2
8072,ENSG00000185158.12,ENSG00000205090.8,0.022897011,undirected,LRRC37B,TMEM240
8073,ENSG00000185158.12,ENSG00000214212.8,0.045925532,undirected,LRRC37B,C19orf38
8074,ENSG00000185158.12,ENSG00000214465.3,0.036182364,undirected,LRRC37B,SMARCE1P6
8075,ENSG00000185158.12,ENSG00000219553.2,0.036244885,undirected,LRRC37B,AL031133
8076,ENSG00000185158.12,ENSG00000224635.1,0.058454392,undirected,LRRC37B,AL391095
8077,ENSG00000185158.12,ENSG00000224660.1,0.059546623,undirected,LRRC37B,SH3BP5-AS1
8078,ENSG00000185158.12,ENSG00000224699.8,0.025393227,undirected,LRRC37B,LAMTOR5-AS1
8079,ENSG00000185158.12,ENSG00000226029.1,0.023722932,undirected,LRRC37B,LINC01772
8080,ENSG00000185158.12,ENSG00000226721.2,0.04643188,undirected,LRRC37B,EEF1DP2
8081,ENSG00000185158.12,ENSG00000227740.1,0.064133481,undirected,LRRC37B,AL513329
8082,ENSG00000185158.12,ENSG00000228393.3,0.036731332,undirected,LRRC37B,LINC01004
8083,ENSG00000185158.12,ENSG00000228643.1,0.030719394,undirected,LRRC37B,AC079779
8084,ENSG00000185158.12,ENSG00000230092.7,0.038139942,undirected,LRRC37B,AL669831
8085,ENSG00000185158.12,ENSG00000230519.2,0.025727476,undirected,LRRC37B,HMGB1P49
8086,ENSG00000185158.12,ENSG00000230532.1,0.027501639,undirected,LRRC37B,AC091133
8087,ENSG00000185158.12,ENSG00000231194.1,0.022798107,undirected,LRRC37B,FARP1-AS1
8088,ENSG00000185158.12,ENSG00000232656.7,0.042322501,undirected,LRRC37B,IDI2-AS1
8089,ENSG00000185158.12,ENSG00000233558.1,0.039340328,undirected,LRRC37B,AL050331
8090,ENSG00000185158.12,ENSG00000234917.2,0.034468635,undirected,LRRC37B,AC098484
8091,ENSG00000185158.12,ENSG00000236778.7,0.037920656,undirected,LRRC37B,INTS6-AS1
8092,ENSG00000185158.12,ENSG00000240291.1,0.064643248,undirected,LRRC37B,AL450384
8093,ENSG00000185158.12,ENSG00000246922.8,0.04884691,undirected,LRRC37B,UBAP1L
8094,ENSG00000185158.12,ENSG00000247982.6,0.035193531,undirected,LRRC37B,LINC00926
8095,ENSG00000185158.12,ENSG00000248559.1,0.044371374,undirected,LRRC37B,AC109454
8096,ENSG00000185158.12,ENSG00000253598.1,0.039342864,undirected,LRRC37B,SLC10A5
8097,ENSG00000185158.12,ENSG00000256304.1,0.028462704,undirected,LRRC37B,CCDC150P1
8098,ENSG00000185158.12,ENSG00000257225.1,0.053136477,undirected,LRRC37B,AC079601
8099,ENSG00000185158.12,ENSG00000257511.1,0.039168856,undirected,LRRC37B,AC084824
8100,ENSG00000185158.12,ENSG00000257604.1,0.053961471,undirected,LRRC37B,AC027288
8101,ENSG00000185158.12,ENSG00000257894.2,0.028211777,undirected,LRRC37B,AC027288
8102,ENSG00000185158.12,ENSG00000258472.8,0.02985827,undirected,LRRC37B,AC005726
8103,ENSG00000185158.12,ENSG00000258634.3,0.052809791,undirected,LRRC37B,AL160006
8104,ENSG00000185158.12,ENSG00000258944.1,0.037595744,undirected,LRRC37B,AC004846
8105,ENSG00000185158.12,ENSG00000259994.1,0.031554361,undirected,LRRC37B,AL353796
8106,ENSG00000185158.12,ENSG00000260193.1,0.036144485,undirected,LRRC37B,AL138781
8107,ENSG00000185158.12,ENSG00000260804.3,0.023510684,undirected,LRRC37B,LINC01963
8108,ENSG00000185158.12,ENSG00000260966.1,0.02927681,undirected,LRRC37B,AP001486
8109,ENSG00000185158.12,ENSG00000261087.1,0.044395787,undirected,LRRC37B,AP003469
8110,ENSG00000185158.12,ENSG00000261556.9,0.029087746,undirected,LRRC37B,SMG1P7
8111,ENSG00000185158.12,ENSG00000261845.2,0.036247323,undirected,LRRC37B,AC124283
8112,ENSG00000185158.12,ENSG00000263235.1,0.021858633,undirected,LRRC37B,AC006111
8113,ENSG00000185158.12,ENSG00000263874.2,0.058392206,undirected,LRRC37B,LINC00672
8114,ENSG00000185158.12,ENSG00000266338.6,0.020960181,undirected,LRRC37B,NBPF15
8115,ENSG00000185158.12,ENSG00000267858.5,0.030621955,undirected,LRRC37B,MZF1-AS1
8116,ENSG00000185158.12,ENSG00000267892.1,0.026659689,undirected,LRRC37B,AC022144
8117,ENSG00000185158.12,ENSG00000268744.1,0.047923257,undirected,LRRC37B,AC008758
8118,ENSG00000185158.12,ENSG00000268798.1,0.031869945,undirected,LRRC37B,AC027307
8119,ENSG00000185158.12,ENSG00000269318.1,0.020392686,undirected,LRRC37B,AC007292
8120,ENSG00000185158.12,ENSG00000269896.2,0.022924316,undirected,LRRC37B,AL513477
8121,ENSG00000185158.12,ENSG00000271344.1,0.065474688,undirected,LRRC37B,AC018638
8122,ENSG00000185158.12,ENSG00000272345.1,0.032751781,undirected,LRRC37B,AL031775
8123,ENSG00000185158.12,ENSG00000272512.1,0.020272651,undirected,LRRC37B,AL645608
8124,ENSG00000185158.12,ENSG00000272754.1,0.023903823,undirected,LRRC37B,AL133245
8125,ENSG00000185158.12,ENSG00000273038.2,0.034751211,undirected,LRRC37B,AL365203
8126,ENSG00000185158.12,ENSG00000273416.1,0.026296389,undirected,LRRC37B,AL732292
8127,ENSG00000185158.12,ENSG00000273437.1,0.033223828,undirected,LRRC37B,AC108673
8128,ENSG00000185158.12,ENSG00000273893.1,0.04278415,undirected,LRRC37B,AL133520
8129,ENSG00000185158.12,ENSG00000275645.1,0.035368152,undirected,LRRC37B,AC068338
8130,ENSG00000185158.12,ENSG00000277246.1,0.042429545,undirected,LRRC37B,AL157762
8131,ENSG00000185158.12,ENSG00000277504.1,0.0533722,undirected,LRRC37B,AC010536
8132,ENSG00000185158.12,ENSG00000277959.1,0.034160037,undirected,LRRC37B,AL162274
8133,ENSG00000185158.12,ENSG00000278000.1,0.053762123,undirected,LRRC37B,AC139100
8134,ENSG00000185158.12,ENSG00000279145.1,0.046664058,undirected,LRRC37B,AC011912
8135,ENSG00000185158.12,ENSG00000279443.1,0.051051812,undirected,LRRC37B,AL513497
8136,ENSG00000185158.12,ENSG00000279608.1,0.048127999,undirected,LRRC37B,AL353795
8137,ENSG00000185158.12,ENSG00000279696.1,0.033288585,undirected,LRRC37B,AP001273
8138,ENSG00000185158.12,ENSG00000279796.1,0.030750744,undirected,LRRC37B,AL133384
8139,ENSG00000185158.12,ENSG00000279838.1,0.039528517,undirected,LRRC37B,AL356273
8140,ENSG00000185158.12,ENSG00000279951.1,0.050533324,undirected,LRRC37B,AL138688
8141,ENSG00000185158.12,ENSG00000280010.1,0.043461143,undirected,LRRC37B,AP001350
8142,ENSG00000185158.12,ENSG00000280047.1,0.028544024,undirected,LRRC37B,AC091825
8143,ENSG00000185158.12,ENSG00000280143.1,0.032760907,undirected,LRRC37B,AP000892
8144,ENSG00000185158.12,ENSG00000280184.2,0.038735847,undirected,LRRC37B,AL023806
8145,ENSG00000185158.12,ENSG00000280213.1,0.087794431,undirected,LRRC37B,UCKL1-AS1
8146,ENSG00000185158.12,ENSG00000283031.1,0.062155448,undirected,LRRC37B,AC009242
8147,ENSG00000185158.12,ENSG00000284716.1,0.057856266,undirected,LRRC37B,AL034417
8148,ENSG00000185158.12,ENSG00000284747.1,0.037021921,undirected,LRRC37B,AL034417
8149,ENSG00000185158.12,ENSG00000285106.1,0.02058849,undirected,LRRC37B,AC016831
8150,ENSG00000186567.12,ENSG00000186666.5,0.039745497,undirected,CEACAM19,BCDIN3D
8151,ENSG00000186567.12,ENSG00000187951.11,0.076964636,undirected,CEACAM19,ARHGAP11B
8152,ENSG00000186567.12,ENSG00000188177.13,0.037266021,undirected,CEACAM19,ZC3H6
8153,ENSG00000186567.12,ENSG00000188283.11,0.034891478,undirected,CEACAM19,ZNF383
8154,ENSG00000186567.12,ENSG00000188573.7,0.066415561,undirected,CEACAM19,FBLL1
8155,ENSG00000186567.12,ENSG00000188818.12,0.050846247,undirected,CEACAM19,ZDHHC11
8156,ENSG00000186567.12,ENSG00000196378.11,0.020838092,undirected,CEACAM19,ZNF34
8157,ENSG00000186567.12,ENSG00000196503.4,0.074862018,undirected,CEACAM19,ARL9
8158,ENSG00000186567.12,ENSG00000196646.11,0.030837845,undirected,CEACAM19,ZNF136
8159,ENSG00000186567.12,ENSG00000197140.14,0.110254478,undirected,CEACAM19,ADAM32
8160,ENSG00000186567.12,ENSG00000197714.8,0.048249123,undirected,CEACAM19,ZNF460
8161,ENSG00000186567.12,ENSG00000198590.11,0.079752529,undirected,CEACAM19,C3orf35
8162,ENSG00000186567.12,ENSG00000199200.2,0.034256651,undirected,CEACAM19,RF00019
8163,ENSG00000186567.12,ENSG00000200887.1,0.172092232,undirected,CEACAM19,RNU6-598P
8164,ENSG00000186567.12,ENSG00000204947.8,0.064705813,undirected,CEACAM19,ZNF425
8165,ENSG00000186567.12,ENSG00000205085.11,0.090300767,undirected,CEACAM19,FAM71F2
8166,ENSG00000186567.12,ENSG00000205090.8,0.065722235,undirected,CEACAM19,TMEM240
8167,ENSG00000186567.12,ENSG00000211491.2,0.052344867,undirected,CEACAM19,MIR320D1
8168,ENSG00000186567.12,ENSG00000212385.1,0.035853224,undirected,CEACAM19,RNU6-817P
8169,ENSG00000186567.12,ENSG00000213139.7,0.034401584,undirected,CEACAM19,CRYGS
8170,ENSG00000186567.12,ENSG00000214212.8,0.083099488,undirected,CEACAM19,C19orf38
8171,ENSG00000186567.12,ENSG00000214465.3,0.12339702,undirected,CEACAM19,SMARCE1P6
8172,ENSG00000186567.12,ENSG00000218996.1,0.057659319,undirected,CEACAM19,ARL4AP5
8173,ENSG00000186567.12,ENSG00000219553.2,0.060961899,undirected,CEACAM19,AL031133
8174,ENSG00000186567.12,ENSG00000224420.3,0.052651068,undirected,CEACAM19,ADM5
8175,ENSG00000186567.12,ENSG00000224635.1,0.152284513,undirected,CEACAM19,AL391095
8176,ENSG00000186567.12,ENSG00000224660.1,0.057002609,undirected,CEACAM19,SH3BP5-AS1
8177,ENSG00000186567.12,ENSG00000226029.1,0.041041486,undirected,CEACAM19,LINC01772
8178,ENSG00000186567.12,ENSG00000226180.3,0.030831728,undirected,CEACAM19,AC010536
8179,ENSG00000186567.12,ENSG00000226328.6,0.045197211,undirected,CEACAM19,NUP50-AS1
8180,ENSG00000186567.12,ENSG00000226721.2,0.023343442,undirected,CEACAM19,EEF1DP2
8181,ENSG00000186567.12,ENSG00000227740.1,0.102046048,undirected,CEACAM19,AL513329
8182,ENSG00000186567.12,ENSG00000228643.1,0.056856358,undirected,CEACAM19,AC079779
8183,ENSG00000186567.12,ENSG00000230092.7,0.057087465,undirected,CEACAM19,AL669831
8184,ENSG00000186567.12,ENSG00000230519.2,0.088442872,undirected,CEACAM19,HMGB1P49
8185,ENSG00000186567.12,ENSG00000230532.1,0.08149187,undirected,CEACAM19,AC091133
8186,ENSG00000186567.12,ENSG00000231194.1,0.05013282,undirected,CEACAM19,FARP1-AS1
8187,ENSG00000186567.12,ENSG00000231595.1,0.030833759,undirected,CEACAM19,AC005224
8188,ENSG00000186567.12,ENSG00000232656.7,0.167498314,undirected,CEACAM19,IDI2-AS1
8189,ENSG00000186567.12,ENSG00000233266.1,0.043687104,undirected,CEACAM19,HMGB1P31
8190,ENSG00000186567.12,ENSG00000233558.1,0.057544822,undirected,CEACAM19,AL050331
8191,ENSG00000186567.12,ENSG00000234917.2,0.04611087,undirected,CEACAM19,AC098484
8192,ENSG00000186567.12,ENSG00000236255.1,0.031213979,undirected,CEACAM19,AC009404
8193,ENSG00000186567.12,ENSG00000236778.7,0.044723613,undirected,CEACAM19,INTS6-AS1
8194,ENSG00000186567.12,ENSG00000240291.1,0.033356081,undirected,CEACAM19,AL450384
8195,ENSG00000186567.12,ENSG00000241352.3,0.03426963,undirected,CEACAM19,AC007688
8196,ENSG00000186567.12,ENSG00000241959.3,0.032135151,undirected,CEACAM19,RN7SL76P
8197,ENSG00000186567.12,ENSG00000246922.8,0.097774083,undirected,CEACAM19,UBAP1L
8198,ENSG00000186567.12,ENSG00000247982.6,0.113519055,undirected,CEACAM19,LINC00926
8199,ENSG00000186567.12,ENSG00000248559.1,0.089521288,undirected,CEACAM19,AC109454
8200,ENSG00000186567.12,ENSG00000251323.2,0.043662394,undirected,CEACAM19,AP003086
8201,ENSG00000186567.12,ENSG00000251595.7,0.06905578,undirected,CEACAM19,ABCA11P
8202,ENSG00000186567.12,ENSG00000251615.3,0.053422727,undirected,CEACAM19,AC104825
8203,ENSG00000186567.12,ENSG00000253598.1,0.092096659,undirected,CEACAM19,SLC10A5
8204,ENSG00000186567.12,ENSG00000256304.1,0.101666668,undirected,CEACAM19,CCDC150P1
8205,ENSG00000186567.12,ENSG00000257225.1,0.089159241,undirected,CEACAM19,AC079601
8206,ENSG00000186567.12,ENSG00000257511.1,0.026625666,undirected,CEACAM19,AC084824
8207,ENSG00000186567.12,ENSG00000257557.2,0.042349788,undirected,CEACAM19,PPP1R12A-AS1
8208,ENSG00000186567.12,ENSG00000257604.1,0.031281593,undirected,CEACAM19,AC027288
8209,ENSG00000186567.12,ENSG00000257894.2,0.033209778,undirected,CEACAM19,AC027288
8210,ENSG00000186567.12,ENSG00000258472.8,0.084864808,undirected,CEACAM19,AC005726
8211,ENSG00000186567.12,ENSG00000258634.3,0.049324817,undirected,CEACAM19,AL160006
8212,ENSG00000186567.12,ENSG00000258944.1,0.091348105,undirected,CEACAM19,AC004846
8213,ENSG00000186567.12,ENSG00000259994.1,0.057189318,undirected,CEACAM19,AL353796
8214,ENSG00000186567.12,ENSG00000260193.1,0.128443081,undirected,CEACAM19,AL138781
8215,ENSG00000186567.12,ENSG00000260804.3,0.093642205,undirected,CEACAM19,LINC01963
8216,ENSG00000186567.12,ENSG00000260966.1,0.101138464,undirected,CEACAM19,AP001486
8217,ENSG00000186567.12,ENSG00000261087.1,0.029009302,undirected,CEACAM19,AP003469
8218,ENSG00000186567.12,ENSG00000261096.1,0.043009869,undirected,CEACAM19,AC073476
8219,ENSG00000186567.12,ENSG00000261359.2,0.048307595,undirected,CEACAM19,PYCARD-AS1
8220,ENSG00000186567.12,ENSG00000261542.1,0.053842253,undirected,CEACAM19,AC011978
8221,ENSG00000186567.12,ENSG00000261556.9,0.087876029,undirected,CEACAM19,SMG1P7
8222,ENSG00000186567.12,ENSG00000261845.2,0.153631145,undirected,CEACAM19,AC124283
8223,ENSG00000186567.12,ENSG00000262712.1,0.026617888,undirected,CEACAM19,AC012676
8224,ENSG00000186567.12,ENSG00000263235.1,0.113944583,undirected,CEACAM19,AC006111
8225,ENSG00000186567.12,ENSG00000263874.2,0.038765087,undirected,CEACAM19,LINC00672
8226,ENSG00000186567.12,ENSG00000264247.1,0.038639151,undirected,CEACAM19,LINC00909
8227,ENSG00000186567.12,ENSG00000264608.1,0.038228934,undirected,CEACAM19,AC005726
8228,ENSG00000186567.12,ENSG00000267283.1,0.040926286,undirected,CEACAM19,AC005306
8229,ENSG00000186567.12,ENSG00000267858.5,0.04645366,undirected,CEACAM19,MZF1-AS1
8230,ENSG00000186567.12,ENSG00000267892.1,0.061019922,undirected,CEACAM19,AC022144
8231,ENSG00000186567.12,ENSG00000268744.1,0.10127057,undirected,CEACAM19,AC008758
8232,ENSG00000186567.12,ENSG00000268798.1,0.101530784,undirected,CEACAM19,AC027307
8233,ENSG00000186567.12,ENSG00000269318.1,0.065879036,undirected,CEACAM19,AC007292
8234,ENSG00000186567.12,ENSG00000269896.2,0.078124481,undirected,CEACAM19,AL513477
8235,ENSG00000186567.12,ENSG00000270231.3,0.027023867,undirected,CEACAM19,NBPF8
8236,ENSG00000186567.12,ENSG00000271344.1,0.047845109,undirected,CEACAM19,AC018638
8237,ENSG00000186567.12,ENSG00000272084.1,0.049155714,undirected,CEACAM19,AL137127
8238,ENSG00000186567.12,ENSG00000272345.1,0.043148272,undirected,CEACAM19,AL031775
8239,ENSG00000186567.12,ENSG00000272512.1,0.057044644,undirected,CEACAM19,AL645608
8240,ENSG00000186567.12,ENSG00000272754.1,0.035966816,undirected,CEACAM19,AL133245
8241,ENSG00000186567.12,ENSG00000273038.2,0.086201266,undirected,CEACAM19,AL365203
8242,ENSG00000186567.12,ENSG00000273058.2,0.065908086,undirected,CEACAM19,AL359921
8243,ENSG00000186567.12,ENSG00000273156.1,0.062309889,undirected,CEACAM19,AC124016
8244,ENSG00000186567.12,ENSG00000273416.1,0.073228247,undirected,CEACAM19,AL732292
8245,ENSG00000186567.12,ENSG00000273437.1,0.128810674,undirected,CEACAM19,AC108673
8246,ENSG00000186567.12,ENSG00000273466.1,0.03160292,undirected,CEACAM19,AC012510
8247,ENSG00000186567.12,ENSG00000273485.1,0.036639564,undirected,CEACAM19,AL139339
8248,ENSG00000186567.12,ENSG00000273486.1,0.025678786,undirected,CEACAM19,AC096992
